RegionName,Date,Market Heat,ZHVI,Income Needed
"Santa Cruz, CA",2019-03-31,54.0,812769.964048465,163246.97405181997
"Chico, CA",2019-03-31,70.0,321845.7752276132,65958.35314075048
"Redding, CA",2019-03-31,55.0,268360.4548658715,56859.07345724241
"El Centro, CA",2019-03-31,52.0,235385.7394961404,49765.66203905684
"Yuba City, CA",2019-03-31,66.0,290930.95994363143,62173.15228768431
"Madera, CA",2019-03-31,50.0,269041.2035593657,57133.1255126406
"Hanford, CA",2019-03-31,47.0,228674.49103475752,48745.57414372064
"Napa, CA",2019-03-31,55.0,691369.7559336293,140894.97080082458
"Los Angeles, CA",2019-04-30,65.0,646638.2403694179,129943.34045649244
"San Francisco, CA",2019-04-30,84.0,924844.741821242,183012.0625493346
"Riverside, CA",2019-04-30,61.0,373472.4121503219,78679.25528453583
"San Diego, CA",2019-04-30,59.0,593445.1002666523,119180.07838336645
"Sacramento, CA",2019-04-30,65.0,423904.7734629932,87643.927644505
"San Jose, CA",2019-04-30,56.0,1157275.6350686504,225743.0203762689
"Fresno, CA",2019-04-30,60.0,268228.7202261242,56791.63143363617
"Bakersfield, CA",2019-04-30,58.0,225681.4422826617,49846.064973291934
"Oxnard, CA",2019-04-30,62.0,615609.3643795265,124953.91622722145
"Stockton, CA",2019-04-30,63.0,383989.6340384627,79155.08927599204
"Modesto, CA",2019-04-30,64.0,320447.32751101186,65610.83994547554
"Santa Rosa, CA",2019-04-30,62.0,656954.016907073,131425.8251397907
"Visalia, CA",2019-04-30,51.0,231016.02914418493,48556.38601471715
"Vallejo, CA",2019-04-30,66.0,448424.610407792,92689.79869592957
"Santa Maria, CA",2019-04-30,54.0,596558.1944343034,120440.2795470394
"Salinas, CA",2019-04-30,53.0,569557.8683910974,113620.0804170282
"San Luis Obispo, CA",2019-04-30,59.0,612763.9871617742,123448.45583363544
"Merced, CA",2019-04-30,59.0,280120.1382803156,57684.02714388323
"Santa Cruz, CA",2019-04-30,52.0,820073.0242168888,161205.43438942378
"Chico, CA",2019-04-30,69.0,329079.01508804667,66501.19258062533
"Redding, CA",2019-04-30,55.0,271285.7794045105,56769.25542900646
"El Centro, CA",2019-04-30,54.0,238626.747262626,49913.6991708429
"Yuba City, CA",2019-04-30,67.0,293432.4414608416,61888.58158129163
"Madera, CA",2019-04-30,49.0,270885.3948562631,56799.59014508496
"Hanford, CA",2019-04-30,53.0,230999.64851323725,48588.46139090163
"Napa, CA",2019-04-30,52.0,697639.3502220957,139603.37265232138
"Los Angeles, CA",2019-05-31,63.0,648994.1110840695,128647.69833580864
"San Francisco, CA",2019-05-31,70.0,931134.8243076511,181579.3818296269
"Riverside, CA",2019-05-31,60.0,374032.5493763549,78139.65123620338
"San Diego, CA",2019-05-31,57.0,595609.4060348412,118585.82665854075
"Sacramento, CA",2019-05-31,62.0,427111.3697951108,87351.13076382359
"San Jose, CA",2019-05-31,43.0,1158496.3525347237,221300.090126055
"Fresno, CA",2019-05-31,59.0,269753.0075869484,56517.23647848765
"Bakersfield, CA",2019-05-31,57.0,227227.8880611146,49730.53557708545
"Oxnard, CA",2019-05-31,60.0,617435.3888312831,124242.37043576386
"Stockton, CA",2019-05-31,60.0,386466.7745621048,78877.72257620838
"Modesto, CA",2019-05-31,64.0,322514.7581164832,65375.62534287213
"Santa Rosa, CA",2019-05-31,62.0,661467.3835110362,130612.92058703714
"Visalia, CA",2019-05-31,52.0,232792.3566393099,48436.3735609086
"Vallejo, CA",2019-05-31,63.0,450361.3988428245,92184.9485137269
"Santa Maria, CA",2019-05-31,51.0,598983.72066166,119874.69305213152
"Salinas, CA",2019-05-31,52.0,571936.0745095528,113165.26810950023
"San Luis Obispo, CA",2019-05-31,57.0,616909.8898171368,122637.49434902034
"Merced, CA",2019-05-31,58.0,281895.6361732012,57600.44459003948
"Santa Cruz, CA",2019-05-31,47.0,826969.798282846,160395.41251237347
"Chico, CA",2019-05-31,64.0,334061.4377783457,67057.11411802976
"Redding, CA",2019-05-31,48.0,274065.33297100506,56821.76121382281
"El Centro, CA",2019-05-31,52.0,240961.8703463597,50212.207103830806
"Yuba City, CA",2019-05-31,64.0,297261.5336822485,61857.374032619606
"Madera, CA",2019-05-31,49.0,272698.8766552597,56619.20020596316
"Hanford, CA",2019-05-31,53.0,232955.14621829515,48641.245097390296
"Napa, CA",2019-05-31,53.0,702501.896491627,139032.42310877133
"Los Angeles, CA",2019-06-30,62.0,653303.7615413879,125309.89086087864
"San Francisco, CA",2019-06-30,70.0,940104.1171057796,177144.60853465614
"Riverside, CA",2019-06-30,61.0,375734.35553977074,76248.51288956772
"San Diego, CA",2019-06-30,56.0,599885.3622722694,115815.7655763658
"Sacramento, CA",2019-06-30,61.0,430498.5654021081,85421.60815322907
"San Jose, CA",2019-06-30,38.0,1156570.7232101157,213301.0730360956
"Fresno, CA",2019-06-30,58.0,271889.01233878016,55243.66916107368
"Bakersfield, CA",2019-06-30,56.0,229093.29891103096,48796.50713748078
"Oxnard, CA",2019-06-30,59.0,619352.2534136848,121132.39272669364
"Stockton, CA",2019-06-30,59.0,389208.00758729305,77182.8477235871
"Modesto, CA",2019-06-30,63.0,324869.63635862665,63895.71711518379
"Santa Rosa, CA",2019-06-30,60.0,666356.5955337425,127425.8134240258
"Visalia, CA",2019-06-30,53.0,235030.4790173384,47438.81335302609
"Vallejo, CA",2019-06-30,63.0,453073.26270970656,90045.40587630133
"Santa Maria, CA",2019-06-30,53.0,603107.3098785228,117062.2322041334
"Salinas, CA",2019-06-30,52.0,577421.2852175985,110644.65766786782
"San Luis Obispo, CA",2019-06-30,54.0,620807.1962422924,119539.12116049208
"Merced, CA",2019-06-30,56.0,284232.8634952869,56347.94627116571
"Santa Cruz, CA",2019-06-30,46.0,833883.8774651962,156584.22223641732
"Chico, CA",2019-06-30,60.0,339538.6229582333,66188.20715349648
"Redding, CA",2019-06-30,47.0,277211.07306995534,55796.04553418575
"El Centro, CA",2019-06-30,53.0,243638.66141935784,49482.44441903291
"Yuba City, CA",2019-06-30,63.0,300432.7152414081,60708.1190089077
"Madera, CA",2019-06-30,49.0,274896.6016923635,55384.37374328312
"Hanford, CA",2019-06-30,56.0,234930.6813488177,47850.31599218774
"Napa, CA",2019-06-30,49.0,708297.6532454968,135898.37796540576
"Los Angeles, CA",2019-07-31,63.0,656256.9523463087,125055.74476452482
"San Francisco, CA",2019-07-31,75.0,944980.6371314584,176753.71866907063
"Riverside, CA",2019-07-31,61.0,377865.0532517173,75993.2229005958
"San Diego, CA",2019-07-31,57.0,602163.2227997322,115443.78374229868
"Sacramento, CA",2019-07-31,60.0,433015.9713196343,85225.25650776981
"San Jose, CA",2019-07-31,40.0,1150254.2740351667,211188.8459339462
"Fresno, CA",2019-07-31,60.0,272954.18407725205,55109.7523630111
"Bakersfield, CA",2019-07-31,56.0,230200.5532004032,48760.3962459124
"Oxnard, CA",2019-07-31,60.0,621657.9507918344,120622.62098054434
"Stockton, CA",2019-07-31,59.0,391438.6648149088,77058.65887059619
"Modesto, CA",2019-07-31,63.0,327284.07425272954,63837.22503960878
"Santa Rosa, CA",2019-07-31,57.0,668043.6850453758,126899.83287691916
"Visalia, CA",2019-07-31,54.0,235886.6245976197,47374.182379309
"Vallejo, CA",2019-07-31,66.0,456117.0693749473,89844.64503178366
"Santa Maria, CA",2019-07-31,53.0,604337.5735834632,116653.1984421382
"Salinas, CA",2019-07-31,52.0,580120.4220949106,110447.96369017578
"San Luis Obispo, CA",2019-07-31,53.0,623337.5614940593,119063.5976101178
"Merced, CA",2019-07-31,57.0,286291.5055116164,56231.07269694173
"Santa Cruz, CA",2019-07-31,53.0,838393.4128889719,156255.04730833953
"Chico, CA",2019-07-31,54.0,342312.76903038035,66465.48096423942
"Redding, CA",2019-07-31,49.0,279798.27535930625,55895.50413786061
"El Centro, CA",2019-07-31,54.0,245117.3388249509,49619.11004905791
"Yuba City, CA",2019-07-31,62.0,302826.19289925176,60811.44912899783
"Madera, CA",2019-07-31,50.0,276146.41837917326,55275.88687071558
"Hanford, CA",2019-07-31,62.0,235786.98154528,47875.76836700227
"Napa, CA",2019-07-31,46.0,711002.6093091505,135613.16008045204
"Los Angeles, CA",2019-08-31,65.0,657976.0708084455,124084.19442850568
"San Francisco, CA",2019-08-31,81.0,943515.4733814184,174781.13498430114
"Riverside, CA",2019-08-31,62.0,378772.4710013123,75126.0331717019
"San Diego, CA",2019-08-31,58.0,602463.909927528,114029.59016931326
"Sacramento, CA",2019-08-31,60.0,434018.66223425226,84181.4028474766
"San Jose, CA",2019-08-31,52.0,1138293.008951797,207699.1066663821
"Fresno, CA",2019-08-31,60.0,274000.1903474476,54522.5413730834
"Bakersfield, CA",2019-08-31,58.0,231634.6278101455,48287.25751596132
"Oxnard, CA",2019-08-31,61.0,620362.5743784118,118874.60638692076
"Stockton, CA",2019-08-31,59.0,392874.03379419615,76219.85129111122
"Modesto, CA",2019-08-31,63.0,328850.6555606743,63187.11689750282
"Santa Rosa, CA",2019-08-31,55.0,667480.1617101426,125126.22098197858
"Visalia, CA",2019-08-31,53.0,236550.43937574112,46879.09617993602
"Vallejo, CA",2019-08-31,68.0,456464.22006009513,88786.04443416541
"Santa Maria, CA",2019-08-31,53.0,604481.7241469694,115238.54725923328
"Salinas, CA",2019-08-31,51.0,580210.8256710041,109152.89706341914
"San Luis Obispo, CA",2019-08-31,53.0,623998.4374793116,117606.40932104488
"Merced, CA",2019-08-31,56.0,287750.9447918495,55623.29341037088
"Santa Cruz, CA",2019-08-31,55.0,837993.0666880044,154237.97647945452
"Chico, CA",2019-08-31,52.0,342725.3854857091,65981.84029126419
"Redding, CA",2019-08-31,47.0,280482.4766240602,55389.10388169455
"El Centro, CA",2019-08-31,57.0,246501.1845792398,49193.014376148734
"Yuba City, CA",2019-08-31,61.0,305100.3280829414,60319.68259993469
"Madera, CA",2019-08-31,51.0,277707.8367701601,54696.95314203705
"Hanford, CA",2019-08-31,62.0,237406.1565287097,47341.13748162201
"Napa, CA",2019-08-31,43.0,710465.7229326138,134016.31334787805
"Los Angeles, CA",2019-09-30,65.0,659706.707333463,125133.26317064544
"San Francisco, CA",2019-09-30,75.0,940231.8208696344,174962.88907834393
"Riverside, CA",2019-09-30,61.0,380018.3295592465,75320.15631638936
"San Diego, CA",2019-09-30,57.0,601848.1499521722,114020.5319496904
"Sacramento, CA",2019-09-30,58.0,434770.145147747,84238.02399208477
"San Jose, CA",2019-09-30,53.0,1128490.957040493,208021.5906646542
"Fresno, CA",2019-09-30,58.0,274536.25498877896,54592.34937652679
"Bakersfield, CA",2019-09-30,56.0,232211.61956509965,48339.36133930494
"Oxnard, CA",2019-09-30,60.0,620324.6202976629,118739.8046531282
"Stockton, CA",2019-09-30,58.0,393502.8676486369,76299.91780719232
"Modesto, CA",2019-09-30,62.0,330048.44421571866,63366.0028769722
"Santa Rosa, CA",2019-09-30,54.0,666111.6770964402,125019.23181904742
"Visalia, CA",2019-09-30,51.0,237230.79416004248,46962.10025979311
"Vallejo, CA",2019-09-30,66.0,456850.1630342761,88859.96126288039
"Santa Maria, CA",2019-09-30,50.0,603225.2315640585,115275.57874460012
"Salinas, CA",2019-09-30,50.0,581175.6955318444,109206.9892974152
"San Luis Obispo, CA",2019-09-30,51.0,624200.0072927449,117968.13371669225
"Merced, CA",2019-09-30,54.0,289072.1728354372,55769.47732231963
"Santa Cruz, CA",2019-09-30,48.0,835920.333043035,154178.50638002707
"Chico, CA",2019-09-30,49.0,343419.5559860453,66233.6020239081
"Redding, CA",2019-09-30,44.0,281516.98729173315,55596.25176370604
"El Centro, CA",2019-09-30,58.0,248007.4419313128,49341.368993013886
"Yuba City, CA",2019-09-30,58.0,306681.4002307853,60577.03070576528
"Madera, CA",2019-09-30,50.0,278522.16669294593,54809.86185823121
"Hanford, CA",2019-09-30,57.0,238087.4090181784,47347.12973525628
"Napa, CA",2019-09-30,38.0,710199.2131702511,134178.0357217011
"Los Angeles, CA",2019-10-31,65.0,659698.9511335944,127355.04953520636
"San Francisco, CA",2019-10-31,72.0,936846.9417239224,176595.98682483466
"Riverside, CA",2019-10-31,60.0,380876.48029395385,76286.22386595917
"San Diego, CA",2019-10-31,56.0,601772.9231874981,115133.19013478328
"Sacramento, CA",2019-10-31,58.0,434376.1539460296,85106.02687606527
"San Jose, CA",2019-10-31,66.0,1117099.2676823274,210197.3098594797
"Fresno, CA",2019-10-31,56.0,274868.6295950097,55196.3290657743
"Bakersfield, CA",2019-10-31,55.0,232541.8054037378,48836.4111534558
"Oxnard, CA",2019-10-31,59.0,621639.741368438,119788.93578223344
"Stockton, CA",2019-10-31,57.0,393249.6275766002,77103.63427934554
"Modesto, CA",2019-10-31,60.0,330451.2055526983,64082.82463292791
"Santa Rosa, CA",2019-10-31,52.0,662207.1746691585,126048.16489247249
"Visalia, CA",2019-10-31,52.0,238053.46359259507,47563.00004999446
"Vallejo, CA",2019-10-31,63.0,457058.7351988301,89739.4068747734
"Santa Maria, CA",2019-10-31,50.0,602049.8881714047,116360.52853802258
"Salinas, CA",2019-10-31,49.0,580779.8103156963,110348.37533195688
"San Luis Obispo, CA",2019-10-31,50.0,623915.6364020571,119516.43822520136
"Merced, CA",2019-10-31,55.0,289552.53972835204,56426.62769483664
"Santa Cruz, CA",2019-10-31,43.0,833416.9502956183,155341.70274108587
"Chico, CA",2019-10-31,48.0,343208.9827898178,67063.80524442559
"Redding, CA",2019-10-31,46.0,280819.8636047416,56200.51228906437
"El Centro, CA",2019-10-31,55.0,249768.5776027762,50039.17524450071
"Yuba City, CA",2019-10-31,57.0,307555.2412957438,61397.54609493495
"Madera, CA",2019-10-31,48.0,279187.8779294175,55501.97136854747
"Hanford, CA",2019-10-31,52.0,238139.5002957109,47829.16645824758
"Napa, CA",2019-10-31,33.0,709490.6969105365,135598.79600514492
"Los Angeles, CA",2019-11-30,66.0,659963.3576958249,128592.20681432485
"San Francisco, CA",2019-11-30,80.0,934421.0798319425,177092.548171661
"Riverside, CA",2019-11-30,60.0,382211.7250311154,76909.43378609145
"San Diego, CA",2019-11-30,58.0,602570.3380826056,115625.02215713778
"Sacramento, CA",2019-11-30,60.0,434491.56647877576,85544.21488469487
"San Jose, CA",2019-11-30,86.0,1109326.3464010588,210953.48491688748
"Fresno, CA",2019-11-30,56.0,275587.1834379212,55459.96339144392
"Bakersfield, CA",2019-11-30,54.0,233312.1815949184,49062.69621512523
"Oxnard, CA",2019-11-30,58.0,621187.9063792318,120159.91761418316
"Stockton, CA",2019-11-30,57.0,393800.42513031367,77433.71427007524
"Modesto, CA",2019-11-30,60.0,331462.7860750627,64443.44841193174
"Santa Rosa, CA",2019-11-30,50.0,660174.6482505176,126230.26089851013
"Visalia, CA",2019-11-30,54.0,239055.97361057627,47931.96386703009
"Vallejo, CA",2019-11-30,63.0,456805.32046837104,90131.10198291967
"Santa Maria, CA",2019-11-30,51.0,601480.1094235597,116589.50465113929
"Salinas, CA",2019-11-30,50.0,581008.4235431211,110800.12652835216
"San Luis Obispo, CA",2019-11-30,49.0,622675.6403411034,120244.41584389504
"Merced, CA",2019-11-30,57.0,290248.5646909601,56679.1407113332
"Santa Cruz, CA",2019-11-30,43.0,826708.3065151793,155378.53613156572
"Chico, CA",2019-11-30,49.0,342221.9357085429,67442.4924572828
"Redding, CA",2019-11-30,47.0,281158.4809303159,56477.00465103003
"El Centro, CA",2019-11-30,52.0,252058.3309267872,50589.28580582328
"Yuba City, CA",2019-11-30,56.0,308204.88972126617,61829.20373256018
"Madera, CA",2019-11-30,46.0,280148.02659286885,55907.48841306014
"Hanford, CA",2019-11-30,47.0,238942.59287618136,48092.67197609886
"Napa, CA",2019-11-30,36.0,706463.5398510335,136019.47890616805
"Los Angeles, CA",2019-12-31,72.0,661170.0062670726,129939.9606071492
"San Francisco, CA",2019-12-31,116.0,932182.0888701484,177996.3461829253
"Riverside, CA",2019-12-31,61.0,382697.644933808,77658.77494077837
"San Diego, CA",2019-12-31,63.0,603388.4474806624,116516.93900586286
"Sacramento, CA",2019-12-31,65.0,433859.578780208,86134.46562774187
"San Jose, CA",2019-12-31,135.0,1104819.356014619,212151.60422239767
"Fresno, CA",2019-12-31,58.0,275535.1147359999,55852.55988406996
"Bakersfield, CA",2019-12-31,56.0,233484.46824106536,49388.280448647296
"Oxnard, CA",2019-12-31,62.0,620417.3811772652,120804.4403731208
"Stockton, CA",2019-12-31,59.0,393150.69359426,77927.83667002991
"Modesto, CA",2019-12-31,62.0,331489.6830055792,64929.14242397521
"Santa Rosa, CA",2019-12-31,56.0,657386.0331032167,126608.23641621266
"Visalia, CA",2019-12-31,56.0,239395.9044602757,48405.19032399533
"Vallejo, CA",2019-12-31,69.0,456275.5175661914,90693.48445363414
"Santa Maria, CA",2019-12-31,54.0,600797.580324357,117074.32787179732
"Salinas, CA",2019-12-31,52.0,581739.9206290867,111543.3488374986
"San Luis Obispo, CA",2019-12-31,54.0,622151.5405564159,121133.7619208022
"Merced, CA",2019-12-31,58.0,289529.5434149048,56987.50605704263
"Santa Cruz, CA",2019-12-31,48.0,823866.284110896,155796.68286941334
"Chico, CA",2019-12-31,50.0,339465.5203308395,67776.33018663756
"Redding, CA",2019-12-31,45.0,279875.16900046763,56749.20833862747
"El Centro, CA",2019-12-31,51.0,252849.5423652441,51218.5559766511
"Yuba City, CA",2019-12-31,58.0,307807.68068624113,62322.931295899885
"Madera, CA",2019-12-31,46.0,280393.3333665484,56431.3448341452
"Hanford, CA",2019-12-31,53.0,238739.50087867863,48435.11402235001
"Napa, CA",2019-12-31,46.0,703367.0232390793,136447.1902692245
"Los Angeles, CA",2020-01-31,79.0,664692.0251394798,128825.16959689064
"San Francisco, CA",2020-01-31,146.0,932142.426016146,177359.66985996187
"Riverside, CA",2020-01-31,64.0,384428.5949956661,77469.35300148389
"San Diego, CA",2020-01-31,69.0,606229.4049940689,117400.1160778653
"Sacramento, CA",2020-01-31,71.0,434450.79016290576,85500.80245006764
"San Jose, CA",2020-01-31,161.0,1123571.792649648,211009.3955042188
"Fresno, CA",2020-01-31,62.0,276061.13167623343,55526.52765402228
"Bakersfield, CA",2020-01-31,58.0,234448.96377572065,48849.38331528854
"Oxnard, CA",2020-01-31,67.0,622619.8225661613,120269.822372096
"Stockton, CA",2020-01-31,64.0,394065.01998824027,77340.3520284509
"Modesto, CA",2020-01-31,67.0,331390.0053063228,64470.31599460632
"Santa Rosa, CA",2020-01-31,65.0,656703.6323351868,126198.66763510415
"Visalia, CA",2020-01-31,56.0,238996.51704293417,47973.7867324975
"Vallejo, CA",2020-01-31,79.0,457170.7027659153,90205.99793246407
"Santa Maria, CA",2020-01-31,57.0,603244.2878644393,116214.7184754353
"Salinas, CA",2020-01-31,54.0,583682.5965512401,110492.04532900192
"San Luis Obispo, CA",2020-01-31,59.0,623285.0096500106,120286.4890515379
"Merced, CA",2020-01-31,59.0,289892.51129289635,56629.87175846894
"Santa Cruz, CA",2020-01-31,62.0,824012.8708940435,155251.22877825634
"Chico, CA",2020-01-31,56.0,338162.6514466561,67048.27609642247
"Redding, CA",2020-01-31,47.0,280021.39486448065,56340.86591917333
"El Centro, CA",2020-01-31,53.0,250924.090630172,50804.15472267048
"Yuba City, CA",2020-01-31,61.0,308283.7233057429,61784.0827065928
"Madera, CA",2020-01-31,47.0,280706.2704590651,56101.137194107534
"Hanford, CA",2020-01-31,59.0,238821.6432882333,47889.609013682806
"Napa, CA",2020-01-31,59.0,701544.602738648,135310.64544591974
"Los Angeles, CA",2020-02-29,81.0,670452.5346984616,127245.44113275476
"San Francisco, CA",2020-02-29,143.0,939290.6073817178,175570.44583117077
"Riverside, CA",2020-02-29,66.0,386159.2789386724,76729.77792523148
"San Diego, CA",2020-02-29,72.0,611295.9629424219,116503.31330111128
"Sacramento, CA",2020-02-29,72.0,436653.01777149766,84779.88299817218
"San Jose, CA",2020-02-29,147.0,1149395.02876081,209727.965132454
"Fresno, CA",2020-02-29,64.0,276600.6118122508,55003.136374320566
"Bakersfield, CA",2020-02-29,60.0,235305.2934088054,48470.604382043086
"Oxnard, CA",2020-02-29,70.0,626250.3263218802,119169.95084737302
"Stockton, CA",2020-02-29,67.0,395850.7845321758,76601.39702697274
"Modesto, CA",2020-02-29,69.0,332353.3832881408,63860.53087753467
"Santa Rosa, CA",2020-02-29,69.0,661239.7934580845,124910.5274771933
"Visalia, CA",2020-02-29,57.0,238592.87424636,47432.5068243283
"Vallejo, CA",2020-02-29,83.0,459420.9299827542,89316.50278203226
"Santa Maria, CA",2020-02-29,60.0,608807.3540273025,115074.73722621825
"Salinas, CA",2020-02-29,56.0,589290.643000755,109539.10265086502
"San Luis Obispo, CA",2020-02-29,62.0,627475.7930255595,119074.17896395808
"Merced, CA",2020-02-29,62.0,290415.1231299033,56065.64028230956
"Santa Cruz, CA",2020-02-29,70.0,829682.7758987293,153766.323742243
"Chico, CA",2020-02-29,64.0,338331.9062807191,66164.03897191885
"Redding, CA",2020-02-29,53.0,280548.5810998511,55801.19718325715
"El Centro, CA",2020-02-29,53.0,250086.1111251987,50076.57057297204
"Yuba City, CA",2020-02-29,63.0,309387.5352691202,61272.93872120102
"Madera, CA",2020-02-29,51.0,281229.20815092855,55584.51983790224
"Hanford, CA",2020-02-29,61.0,239616.1491601136,47414.675630932674
"Napa, CA",2020-02-29,65.0,707316.2601300672,133742.8697497401
"Los Angeles, CA",2020-03-31,79.0,679215.0890087223,127228.297427833
"San Francisco, CA",2020-03-31,124.0,951959.663727557,176424.90186501673
"Riverside, CA",2020-03-31,67.0,389154.3171831948,76926.137624311
"San Diego, CA",2020-03-31,70.0,617964.8925366432,117215.55684140945
"Sacramento, CA",2020-03-31,71.0,440993.38572156936,85247.81094480967
"San Jose, CA",2020-03-31,108.0,1175880.8549862837,211407.7875665692
"Fresno, CA",2020-03-31,65.0,278542.6101088395,55210.14094904621
"Bakersfield, CA",2020-03-31,62.0,237242.5032072467,48736.67694220198
"Oxnard, CA",2020-03-31,69.0,633764.8845573098,119915.06294056708
"Stockton, CA",2020-03-31,69.0,399474.1532414748,76960.72508638159
"Modesto, CA",2020-03-31,68.0,335974.3900537616,64164.618973247234
"Santa Rosa, CA",2020-03-31,68.0,665514.9141905474,125424.08168122928
"Visalia, CA",2020-03-31,58.0,239973.04370257148,47465.55468493543
"Vallejo, CA",2020-03-31,79.0,463377.8521647595,89687.16179392932
"Santa Maria, CA",2020-03-31,64.0,615944.8583007813,115654.28137836474
"Salinas, CA",2020-03-31,58.0,594901.679627935,110164.84089930243
"San Luis Obispo, CA",2020-03-31,60.0,633217.1270101117,119436.01621230028
"Merced, CA",2020-03-31,64.0,292742.36075277044,56322.13680917413
"Santa Cruz, CA",2020-03-31,71.0,840035.701581301,154739.96519124453
"Chico, CA",2020-03-31,73.0,341297.45950884104,66274.90190702147
"Redding, CA",2020-03-31,70.0,283088.3535052589,56095.64906469199
"El Centro, CA",2020-03-31,56.0,251613.28257264823,49958.82936078126
"Yuba City, CA",2020-03-31,66.0,312428.42468045774,61631.12340233369
"Madera, CA",2020-03-31,53.0,282954.9639025245,55745.724141685765
"Hanford, CA",2020-03-31,63.0,241805.9342226816,47619.66609688203
"Napa, CA",2020-03-31,69.0,712677.9072855508,134270.854954752
"Los Angeles, CA",2020-04-30,85.0,683622.8175423279,125732.85428195284
"San Francisco, CA",2020-04-30,131.0,961634.757835086,174996.17091609855
"Riverside, CA",2020-04-30,71.0,391448.2182754729,76180.96581213144
"San Diego, CA",2020-04-30,71.0,624697.8326515515,116558.04388925056
"Sacramento, CA",2020-04-30,73.0,444833.4514960387,84634.80540630124
"San Jose, CA",2020-04-30,105.0,1185695.5737584804,209281.96413512845
"Fresno, CA",2020-04-30,68.0,280673.1736963143,54711.773911343
"Bakersfield, CA",2020-04-30,65.0,239166.95421750363,48414.00573544083
"Oxnard, CA",2020-04-30,70.0,636037.0345765997,118990.2891973743
"Stockton, CA",2020-04-30,73.0,403711.226065354,76435.43467122762
"Modesto, CA",2020-04-30,71.0,339242.3050364309,63699.80346070733
"Santa Rosa, CA",2020-04-30,71.0,668979.020766281,124279.8837615386
"Visalia, CA",2020-04-30,63.0,242070.7409195284,46954.63970397883
"Vallejo, CA",2020-04-30,85.0,467702.0948620934,88990.9208616443
"Santa Maria, CA",2020-04-30,68.0,622754.2597105942,114869.30829379328
"Salinas, CA",2020-04-30,62.0,601758.0108590322,109595.87485875344
"San Luis Obispo, CA",2020-04-30,61.0,636327.663327862,118174.01199479504
"Merced, CA",2020-04-30,67.0,294995.7616482,55855.30124149077
"Santa Cruz, CA",2020-04-30,79.0,846902.1545436665,153649.40539163252
"Chico, CA",2020-04-30,76.0,342641.01145412814,65504.937020319376
"Redding, CA",2020-04-30,79.0,285662.68208685936,55720.97938856632
"El Centro, CA",2020-04-30,61.0,254121.33780358167,49454.687267042624
"Yuba City, CA",2020-04-30,72.0,315186.10896617227,61187.35255930285
"Madera, CA",2020-04-30,58.0,285515.82893044385,55257.41898250445
"Hanford, CA",2020-04-30,71.0,243892.4599758825,47292.27403798215
"Napa, CA",2020-04-30,70.0,719883.1580536198,133227.92559038146
"Los Angeles, CA",2020-05-31,91.0,681457.4753799407,124726.67831225264
"San Francisco, CA",2020-05-31,149.0,959537.3429133418,173769.14676605604
"Riverside, CA",2020-05-31,76.0,391774.4383682087,75773.25924068646
"San Diego, CA",2020-05-31,75.0,625405.0707540965,116228.43211574631
"Sacramento, CA",2020-05-31,77.0,445373.6619686735,84264.8325111392
"San Jose, CA",2020-05-31,119.0,1177827.54633789,206844.5460065777
"Fresno, CA",2020-05-31,73.0,281163.5016982808,54450.549818519066
"Bakersfield, CA",2020-05-31,69.0,239620.8052966226,48273.55094882284
"Oxnard, CA",2020-05-31,72.0,635392.3999420108,118416.6508466735
"Stockton, CA",2020-05-31,80.0,404628.87862890016,76178.53410522336
"Modesto, CA",2020-05-31,77.0,340545.0878656844,63522.53454486786
"Santa Rosa, CA",2020-05-31,74.0,665871.1277046176,123205.174722223
"Visalia, CA",2020-05-31,67.0,243058.6089257226,46725.66573471426
"Vallejo, CA",2020-05-31,93.0,468846.331200701,88614.69082865061
"Santa Maria, CA",2020-05-31,73.0,623502.5057345143,114460.3354858088
"Salinas, CA",2020-05-31,65.0,602530.2051745577,109340.83145408388
"San Luis Obispo, CA",2020-05-31,62.0,635372.2711277823,117225.39935800602
"Merced, CA",2020-05-31,72.0,295044.3757339852,55587.92922074498
"Santa Cruz, CA",2020-05-31,98.0,844047.3268003989,152715.54997845623
"Chico, CA",2020-05-31,77.0,340841.77290579164,64891.9491906201
"Redding, CA",2020-05-31,81.0,286352.22015631467,55586.94691382023
"El Centro, CA",2020-05-31,65.0,254475.249126152,49275.714561419045
"Yuba City, CA",2020-05-31,79.0,316851.5199028951,61012.424394677975
"Madera, CA",2020-05-31,63.0,285476.1821314775,54976.27654485533
"Hanford, CA",2020-05-31,83.0,244280.96085860167,47150.24255011517
"Napa, CA",2020-05-31,68.0,718105.41724092,132352.07458149642
"Los Angeles, CA",2020-06-30,93.0,681900.5335786036,123430.6931438262
"San Francisco, CA",2020-06-30,153.0,959372.2060111128,171859.2264912557
"Riverside, CA",2020-06-30,82.0,393243.5787460375,75282.66501947836
"San Diego, CA",2020-06-30,80.0,626325.1512684788,115553.69541058734
"Sacramento, CA",2020-06-30,82.0,447692.75585525605,83717.90068709056
"San Jose, CA",2020-06-30,127.0,1171790.0267312718,203398.83857429624
"Fresno, CA",2020-06-30,77.0,282634.5554208625,54136.37528191588
"Bakersfield, CA",2020-06-30,73.0,241894.1288212312,48141.3913373335
"Oxnard, CA",2020-06-30,74.0,636508.6509599036,117446.73305664564
"Stockton, CA",2020-06-30,85.0,405806.3450946184,75742.56087744232
